      0.2376     -2.2447     -6.3213     17.7732
      0.2378     -2.2427     -6.3135     17.7247
      0.2380     -2.2408     -6.3057     17.6763
      0.2382     -2.2389     -6.2979     17.6280
      0.2384     -2.2370     -6.2902     17.5799
      0.2386     -2.2351     -6.2824     17.5319
      0.2388     -2.2332     -6.2747     17.4839
      0.2390     -2.2313     -6.2669     17.4361
      0.2392     -2.2294     -6.2592     17.3884
      0.2394     -2.2275     -6.2515     17.3408
      0.2396     -2.2256     -6.2438     17.2933
      0.2398     -2.2237     -6.2361     17.2459
      0.2400     -2.2218     -6.2284     17.1986
      0.2402     -2.2199     -6.2208     17.1514
      0.2405     -2.2180     -6.2131     17.1044
      0.2407     -2.2161     -6.2055     17.0574
      0.2409     -2.2143     -6.1978     17.0105
      0.2411     -2.2124     -6.1902     16.9638
      0.2413     -2.2105     -6.1826     16.9171
      0.2415     -2.2086     -6.1750     16.8706
      0.2417     -2.2067     -6.1674     16.8242
      0.2419     -2.2048     -6.1598     16.7778
      0.2421     -2.2030     -6.1522     16.7316
      0.2423     -2.2011     -6.1447     16.6855
      0.2425     -2.1992     -6.1371     16.6395
      0.2427     -2.1973     -6.1296     16.5936
      0.2429     -2.1955     -6.1221     16.5478
      0.2431     -2.1936     -6.1145     16.5021
      0.2433     -2.1917     -6.1070     16.4565
      0.2435     -2.1899     -6.0995     16.4110
      0.2438     -2.1880     -6.0920     16.3656
      0.2440     -2.1861     -6.0846     16.3203
      0.2442     -2.1843     -6.0771     16.2751
      0.2444     -2.1824     -6.0696     16.2300
      0.2446     -2.1806     -6.0622     16.1850
      0.2448     -2.1787     -6.0547     16.1402
      0.2450     -2.1769     -6.0473     16.0954
      0.2452     -2.1750     -6.0399     16.0507
      0.2454     -2.1731     -6.0325     16.0061
      0.2456     -2.1713     -6.0251     15.9617
      0.2458     -2.1694     -6.0177     15.9173
      0.2460     -2.1676     -6.0103     15.8730
      0.2463     -2.1658     -6.0030     15.8289
      0.2465     -2.1639     -5.9956     15.7848
      0.2467     -2.1621     -5.9883     15.7408
      0.2469     -2.1602     -5.9809     15.6970
      0.2471     -2.1584     -5.9736     15.6532
      0.2473     -2.1565     -5.9663     15.6095
      0.2475     -2.1547     -5.9590     15.5660
      0.2477     -2.1529     -5.9517     15.5225
      0.2479     -2.1510     -5.9444     15.4791
      0.2482     -2.1492     -5.9371     15.4358
      0.2484     -2.1474     -5.9298     15.3927
      0.2486     -2.1456     -5.9226     15.3496
      0.2488     -2.1437     -5.9153     15.3066
      0.2490     -2.1419     -5.9081     15.2637
      0.2492     -2.1401     -5.9009     15.2210
      0.2494     -2.1383     -5.8937     15.1783
      0.2496     -2.1364     -5.8865     15.1357
      0.2499     -2.1346     -5.8793     15.0932
      0.2501     -2.1328     -5.8721     15.0508
      0.2503     -2.1310     -5.8649     15.0085
      0.2505     -2.1292     -5.8577     14.9663
      0.2507     -2.1273     -5.8506     14.9242
      0.2509     -2.1255     -5.8434     14.8822
      0.2511     -2.1237     -5.8363     14.8403
      0.2513     -2.1219     -5.8292     14.7985
      0.2516     -2.1201     -5.8220     14.7568
      0.2518     -2.1183     -5.8149     14.7152
      0.2520     -2.1165     -5.8078     14.6736
      0.2522     -2.1147     -5.8007     14.6322
      0.2524     -2.1129     -5.7937     14.5909
      0.2526     -2.1111     -5.7866     14.5496
      0.2528     -2.1093     -5.7795     14.5085
      0.2531     -2.1075     -5.7725     14.4674
      0.2533     -2.1057     -5.7654     14.4265
      0.2535     -2.1039     -5.7584     14.3856
      0.2537     -2.1021     -5.7514     14.3448
      0.2539     -2.1003     -5.7444     14.3042
      0.2541     -2.0985     -5.7374     14.2636
      0.2544     -2.0968     -5.7304     14.2231
      0.2546     -2.0950     -5.7234     14.1827
      0.2548     -2.0932     -5.7164     14.1424
      0.2550     -2.0914     -5.7094     14.1022
      0.2552     -2.0896     -5.7025     14.0621
      0.2554     -2.0878     -5.6955     14.0220
      0.2557     -2.0861     -5.6886     13.9821
      0.2559     -2.0843     -5.6817     13.9422
      0.2561     -2.0825     -5.6748     13.9025
      0.2563     -2.0807     -5.6678     13.8628
      0.2565     -2.0790     -5.6610     13.8233
      0.2568     -2.0772     -5.6541     13.7838
      0.2570     -2.0754     -5.6472     13.7444
      0.2572     -2.0737     -5.6403     13.7051
      0.2574     -2.0719     -5.6334     13.6659
      0.2576     -2.0701     -5.6266     13.6268
      0.2579     -2.0684     -5.6198     13.5877
      0.2581     -2.0666     -5.6129     13.5488
      0.2583     -2.0649     -5.6061     13.5099
      0.2585     -2.0631     -5.5993     13.4712
      0.2587     -2.0613     -5.5925     13.4325
      0.2590     -2.0596     -5.5857     13.3939
      0.2592     -2.0578     -5.5789     13.3554
      0.2594     -2.0561     -5.5721     13.3170
      0.2596     -2.0543     -5.5653     13.2787
      0.2598     -2.0526     -5.5586     13.2405
      0.2601     -2.0508     -5.5518     13.2023
